,open,high,low,close,volume,timestamp
18324,172.07,172.08,172.03,172.05,33066.0,2017-11-14 15:09:00
18325,172.05,172.07,171.95,171.9914,109737.0,2017-11-14 15:10:00
18326,171.9944,172.02,171.9511,171.9774,28432.0,2017-11-14 15:11:00
18327,171.975,172.03,171.975,172.03,33069.0,2017-11-14 15:12:00
18328,172.025,172.03,171.9268,171.95,23294.0,2017-11-14 15:13:00
18329,171.94,171.95,171.89,171.8949,29677.0,2017-11-14 15:14:00
18330,171.895,171.91,171.87,171.9051,28868.0,2017-11-14 15:15:00
18331,171.905,171.96,171.88,171.88,53429.0,2017-11-14 15:16:00
18332,171.88,171.88,171.7944,171.7959,64453.0,2017-11-14 15:17:00
18333,171.8,171.87,171.79,171.87,52758.0,2017-11-14 15:18:00
18334,171.87,171.88,171.83,171.83,19900.0,2017-11-14 15:19:00
18335,171.8345,171.88,171.8345,171.83599999999996,17508.0,2017-11-14 15:20:00
18336,171.8359,171.84,171.81,171.8143,38433.0,2017-11-14 15:21:00
18337,171.82,171.83,171.79,171.8,33556.0,2017-11-14 15:22:00
18338,171.8,171.83,171.79,171.7944,30206.0,2017-11-14 15:23:00
18339,171.7944,171.8,171.78,171.7848,30905.0,2017-11-14 15:24:00
18340,171.79,171.83,171.74,171.82,66906.0,2017-11-14 15:25:00
18341,171.82,171.825,171.735,171.74,43535.0,2017-11-14 15:26:00
18342,171.7387,171.74,171.65,171.6647,53388.0,2017-11-14 15:27:00
18343,171.67,171.713,171.65,171.713,69709.0,2017-11-14 15:28:00
18344,171.72,171.76,171.66,171.67,31077.0,2017-11-14 15:29:00
18345,171.67,171.68,171.61,171.6199,45977.0,2017-11-14 15:30:00
18346,171.61,171.6303,171.6,171.615,67215.0,2017-11-14 15:31:00
18347,171.6142,171.62,171.58,171.58,66876.0,2017-11-14 15:32:00
18348,171.5866,171.61,171.55,171.5548,53241.0,2017-11-14 15:33:00
18349,171.5537,171.56,171.47,171.5,146316.0,2017-11-14 15:34:00
18350,171.5,171.63,171.4942,171.605,92250.0,2017-11-14 15:35:00
18351,171.61,171.61,171.47,171.493,67490.0,2017-11-14 15:36:00
18352,171.5,171.6,171.4969,171.6,63312.0,2017-11-14 15:37:00
18353,171.6,171.66,171.595,171.62,65984.0,2017-11-14 15:38:00
18354,171.61,171.67,171.56,171.58,61938.0,2017-11-14 15:39:00
18355,171.58,171.61,171.46,171.46,76391.0,2017-11-14 15:40:00
18356,171.47,171.47,171.31,171.3266,157158.0,2017-11-14 15:41:00
18357,171.32,171.362,171.3,171.3052,63709.0,2017-11-14 15:42:00
18358,171.3083,171.33,171.29,171.3047,48696.0,2017-11-14 15:43:00
18359,171.305,171.34,171.3,171.315,66821.0,2017-11-14 15:44:00
18360,171.315,171.32,171.2,171.2235,121180.0,2017-11-14 15:45:00
18361,171.2299,171.34,171.18,171.31,118409.0,2017-11-14 15:46:00
18362,171.315,171.42,171.31,171.385,78633.0,2017-11-14 15:47:00
18363,171.38,171.46,171.36,171.4492,75519.0,2017-11-14 15:48:00
18364,171.45,171.49,171.41,171.4248,100129.0,2017-11-14 15:49:00
18365,171.43,171.5,171.4291,171.48,107304.0,2017-11-14 15:50:00
18366,171.49,171.54,171.47,171.5166,134571.0,2017-11-14 15:51:00
18367,171.52,171.53,171.47,171.475,75478.0,2017-11-14 15:52:00
18368,171.48,171.56,171.47,171.545,170382.0,2017-11-14 15:53:00
18369,171.545,171.55,171.52,171.5315,78311.0,2017-11-14 15:54:00
18370,171.54,171.55,171.49,171.54,103152.0,2017-11-14 15:55:00
18371,171.54,171.55,171.49,171.5024,133695.0,2017-11-14 15:56:00
18372,171.505,171.51,171.45,171.46,103557.0,2017-11-14 15:57:00
18373,171.455,171.51,171.43,171.43,175484.0,2017-11-14 15:58:00
18374,171.43,171.43,171.32,171.35,236537.0,2017-11-14 15:59:00
18375,171.35,171.4425,171.3,171.34,1221488.0,2017-11-14 16:00:00
18376,169.97,169.98,169.8,169.8005,478888.0,2017-11-15 09:30:00
18377,169.85,169.95,169.0,169.50099999999995,622580.0,2017-11-15 09:31:00
18378,169.5151,169.8,169.44,169.6392,204874.0,2017-11-15 09:32:00
18379,169.63,169.7,169.51,169.61,165013.0,2017-11-15 09:33:00
18380,169.61,169.7,168.93,168.94,322172.0,2017-11-15 09:34:00
18381,168.965,169.28,168.75,168.77,276942.0,2017-11-15 09:35:00
18382,168.76,169.07,168.64,169.0447,238992.0,2017-11-15 09:36:00
18383,169.02,169.1,168.64,168.88,187695.0,2017-11-15 09:37:00
18384,168.9,169.06400000000005,168.82,168.92,169060.0,2017-11-15 09:38:00
18385,168.89,169.18,168.88,169.0721,155444.0,2017-11-15 09:39:00
18386,169.05,169.12,168.45,168.47,316369.0,2017-11-15 09:40:00
18387,168.52,169.1,168.38,168.9782,278074.0,2017-11-15 09:41:00
18388,168.97,169.11,168.8,168.9,140953.0,2017-11-15 09:42:00
18389,168.91,169.03,168.83,168.98,113553.0,2017-11-15 09:43:00
18390,168.98,169.04,168.89,168.96,131889.0,2017-11-15 09:44:00
18391,168.96,169.1,168.87,168.9824,202741.0,2017-11-15 09:45:00
18392,168.975,169.1,168.86,169.02,130802.0,2017-11-15 09:46:00
18393,169.005,169.13,168.85,168.89,177433.0,2017-11-15 09:47:00
18394,168.91,168.99,168.8,168.97,85781.0,2017-11-15 09:48:00
18395,168.97,168.9799,168.76,168.84900000000005,117128.0,2017-11-15 09:49:00
18396,168.8281,168.87,168.69,168.74,102578.0,2017-11-15 09:50:00
18397,168.7333,168.83,168.51,168.52,118053.0,2017-11-15 09:51:00
18398,168.53,168.66,168.46,168.63,163519.0,2017-11-15 09:52:00
18399,168.64,168.93,168.53,168.917,171083.0,2017-11-15 09:53:00
18400,168.92,168.93,168.7,168.7801,88144.0,2017-11-15 09:54:00
18401,168.78,168.88,168.74,168.83,79913.0,2017-11-15 09:55:00
18402,168.8,168.96,168.73,168.81,117913.0,2017-11-15 09:56:00
18403,168.81,169.14,168.76,169.06,189768.0,2017-11-15 09:57:00
18404,169.065,169.128,168.88,168.89,120221.0,2017-11-15 09:58:00
18405,168.8899,169.01,168.85,169.0,92199.0,2017-11-15 09:59:00
18406,169.0,169.08,168.945,168.99,85972.0,2017-11-15 10:00:00
18407,168.99,169.09,168.93,168.95,71369.0,2017-11-15 10:01:00
18408,168.95,169.04,168.92,169.01,65498.0,2017-11-15 10:02:00
18409,169.0,169.24,168.9,169.19,130569.0,2017-11-15 10:03:00
18410,169.19,169.24,169.12,169.18,88949.0,2017-11-15 10:04:00
18411,169.17,169.33,169.15,169.3232,107475.0,2017-11-15 10:05:00
18412,169.33,169.465,169.32,169.442,116168.0,2017-11-15 10:06:00
18413,169.44,169.572,169.39,169.5286,130928.0,2017-11-15 10:07:00
18414,169.5292,169.5292,169.32,169.46,96910.0,2017-11-15 10:08:00
18415,169.44,169.45,169.31,169.36,54266.0,2017-11-15 10:09:00
18416,169.36,169.39,169.2,169.34,112568.0,2017-11-15 10:10:00
18417,169.34,169.48,169.3003,169.39,60705.0,2017-11-15 10:11:00
18418,169.4,169.54,169.35,169.45,101050.0,2017-11-15 10:12:00
18419,169.45,169.62,169.42,169.61,70422.0,2017-11-15 10:13:00
18420,169.61,169.65,169.52,169.6,69607.0,2017-11-15 10:14:00
18421,169.5999,169.64,169.48,169.545,104253.0,2017-11-15 10:15:00
18422,169.5409,169.6,169.36,169.58,109195.0,2017-11-15 10:16:00
18423,169.59,169.81,169.5852,169.79,80673.0,2017-11-15 10:17:00
18424,169.8,169.8,169.65,169.68,77016.0,2017-11-15 10:18:00
18425,169.67,169.8,169.64,169.69,64586.0,2017-11-15 10:19:00
18426,169.722,169.84,169.6734,169.82,82979.0,2017-11-15 10:20:00
18427,169.82,169.84,169.52,169.57,95651.0,2017-11-15 10:21:00
18428,169.574,169.574,169.43,169.45,68725.0,2017-11-15 10:22:00
18429,169.4426,169.65,169.42,169.6297,61349.0,2017-11-15 10:23:00
18430,169.62,169.67,169.58,169.58,46652.0,2017-11-15 10:24:00
18431,169.56,169.7,169.56,169.69,82609.0,2017-11-15 10:25:00
18432,169.69,169.79,169.67,169.79,40712.0,2017-11-15 10:26:00
18433,169.78,169.89,169.743,169.76,50848.0,2017-11-15 10:27:00
18434,169.77,169.79,169.63,169.705,57575.0,2017-11-15 10:28:00
18435,169.7,169.7,169.64,169.6498,34346.0,2017-11-15 10:29:00
18436,169.6493,169.65,169.54,169.6,40724.0,2017-11-15 10:30:00
18437,169.5791,169.65,169.57,169.6,33914.0,2017-11-15 10:31:00
18438,169.6,169.74,169.56,169.73,39445.0,2017-11-15 10:32:00
18439,169.74,169.89,169.72,169.88,61254.0,2017-11-15 10:33:00
18440,169.89,169.95,169.87,169.9222,46958.0,2017-11-15 10:34:00
18441,169.93,169.975,169.905,169.93,64674.0,2017-11-15 10:35:00
18442,169.9453,170.15,169.94,170.0867,169445.0,2017-11-15 10:36:00
18443,170.08,170.21,170.07,170.21,78376.0,2017-11-15 10:37:00
18444,170.21,170.28,170.18,170.19,62547.0,2017-11-15 10:38:00
18445,170.19,170.26,170.11,170.1301,73258.0,2017-11-15 10:39:00
18446,170.14,170.23,170.1,170.205,43309.0,2017-11-15 10:40:00
18447,170.21,170.26,170.1501,170.18,61889.0,2017-11-15 10:41:00
18448,170.18,170.2157,170.1068,170.15,65951.0,2017-11-15 10:42:00
18449,170.16,170.26,170.15,170.15,56550.0,2017-11-15 10:43:00
18450,170.1482,170.16,170.0,170.02,66090.0,2017-11-15 10:44:00
18451,170.01,170.0799,170.0,170.03,44038.0,2017-11-15 10:45:00
18452,170.0301,170.05,169.87,169.905,67988.0,2017-11-15 10:46:00
18453,169.91,169.9676,169.86,169.86,69307.0,2017-11-15 10:47:00
18454,169.865,170.03,169.86,169.97,65063.0,2017-11-15 10:48:00
18455,169.96,170.04,169.95,169.9985,39748.0,2017-11-15 10:49:00
18456,170.0,170.07,170.0,170.03,37937.0,2017-11-15 10:50:00
18457,170.03,170.13,170.025,170.04,51143.0,2017-11-15 10:51:00
18458,170.041,170.17,170.0303,170.1048,40271.0,2017-11-15 10:52:00
18459,170.1045,170.18,170.06,170.08,42939.0,2017-11-15 10:53:00
18460,170.0872,170.1,170.06,170.065,17862.0,2017-11-15 10:54:00
18461,170.05,170.1499,170.0,170.1499,65093.0,2017-11-15 10:55:00
18462,170.15,170.23,170.13,170.17,57775.0,2017-11-15 10:56:00
18463,170.165,170.2498,170.125,170.1298,57377.0,2017-11-15 10:57:00
18464,170.125,170.25,170.08,170.2366,69990.0,2017-11-15 10:58:00
18465,170.24,170.3,170.21,170.26,34991.0,2017-11-15 10:59:00
18466,170.27,170.3197,170.16,170.28,36459.0,2017-11-15 11:00:00
18467,170.27,170.28,170.19,170.2,61005.0,2017-11-15 11:01:00
18468,170.19,170.27,170.19,170.21,30885.0,2017-11-15 11:02:00
18469,170.2,170.24,170.11,170.18,52503.0,2017-11-15 11:03:00
18470,170.18,170.23,170.15,170.23,24602.0,2017-11-15 11:04:00
18471,170.23,170.3,170.15,170.24,372446.0,2017-11-15 11:05:00
18472,170.24,170.267,170.15,170.19,133282.0,2017-11-15 11:06:00
18473,170.18,170.18,170.02,170.03,62132.0,2017-11-15 11:07:00
18474,170.0286,170.09,170.02,170.06,60362.0,2017-11-15 11:08:00
18475,170.05,170.05,169.99,170.045,90606.0,2017-11-15 11:09:00
18476,170.04,170.04,169.96,170.01,66271.0,2017-11-15 11:10:00
18477,170.01,170.04,169.995,170.01,44655.0,2017-11-15 11:11:00
18478,170.0156,170.021,169.97,169.98,63199.0,2017-11-15 11:12:00
18479,169.98,169.98,169.86,169.88,68191.0,2017-11-15 11:13:00
18480,169.865,169.88,169.7,169.7292,78206.0,2017-11-15 11:14:00
18481,169.72,169.75,169.675,169.675,56864.0,2017-11-15 11:15:00
18482,169.6772,169.8199,169.66,169.8199,48194.0,2017-11-15 11:16:00
18483,169.82,169.8201,169.68,169.7599,37107.0,2017-11-15 11:17:00
18484,169.76,169.8899,169.76,169.8799,77019.0,2017-11-15 11:18:00
18485,169.86,169.96,169.86,169.92,34575.0,2017-11-15 11:19:00
18486,169.93,169.95,169.91,169.9488,29703.0,2017-11-15 11:20:00
18487,169.94,169.98,169.91,169.97,26688.0,2017-11-15 11:21:00
18488,169.98,170.02,169.93,169.94,51559.0,2017-11-15 11:22:00
18489,169.945,170.04,169.945,169.9997,42248.0,2017-11-15 11:23:00
18490,169.99,170.04,169.93,169.9844,48155.0,2017-11-15 11:24:00
18491,169.98,170.03,169.9658,170.03,28061.0,2017-11-15 11:25:00
18492,170.02,170.05,169.94,169.997,41635.0,2017-11-15 11:26:00
18493,170.0,170.0,169.85,169.86,32686.0,2017-11-15 11:27:00
18494,169.84,169.85,169.76,169.82,69609.0,2017-11-15 11:28:00
18495,169.82,169.85,169.7801,169.79,115079.0,2017-11-15 11:29:00
18496,169.79,169.835,169.76,169.7895,35327.0,2017-11-15 11:30:00
18497,169.78,169.95,169.78,169.95,50590.0,2017-11-15 11:31:00
18498,169.94,170.0,169.93,169.9686,28722.0,2017-11-15 11:32:00
18499,169.96099999999996,170.0,169.925,169.9999,29368.0,2017-11-15 11:33:00
18500,169.99,170.02,169.89,169.95,41649.0,2017-11-15 11:34:00
18501,169.94,169.95,169.887,169.95,43107.0,2017-11-15 11:35:00
18502,169.94,169.95,169.90099999999995,169.95,26071.0,2017-11-15 11:36:00
18503,169.94,169.94,169.87,169.8866,28141.0,2017-11-15 11:37:00
18504,169.88,169.94,169.875,169.89,26581.0,2017-11-15 11:38:00
18505,169.9,169.91,169.86,169.88,35439.0,2017-11-15 11:39:00
18506,169.88,169.9,169.8298,169.83,22592.0,2017-11-15 11:40:00
18507,169.8222,169.84,169.77,169.84,57486.0,2017-11-15 11:41:00
18508,169.85,169.93,169.83,169.8844,43953.0,2017-11-15 11:42:00
18509,169.88,169.88,169.78599999999997,169.82,34620.0,2017-11-15 11:43:00
18510,169.82,169.83,169.77,169.8097,30057.0,2017-11-15 11:44:00
18511,169.8,169.84,169.73,169.7968,53810.0,2017-11-15 11:45:00
18512,169.795,169.8,169.71,169.73,21165.0,2017-11-15 11:46:00
18513,169.735,169.76,169.7,169.74,37784.0,2017-11-15 11:47:00
18514,169.73,169.79,169.72,169.7854,25185.0,2017-11-15 11:48:00
18515,169.79,169.8271,169.7641,169.793,25117.0,2017-11-15 11:49:00
18516,169.79,169.8,169.71,169.73,30139.0,2017-11-15 11:50:00
18517,169.74,169.74,169.6699,169.7001,28941.0,2017-11-15 11:51:00
18518,169.71,169.72,169.6,169.6308,45122.0,2017-11-15 11:52:00
18519,169.6,169.63,169.59,169.6201,68000.0,2017-11-15 11:53:00
18520,169.62,169.67,169.50099999999995,169.51,88743.0,2017-11-15 11:54:00
18521,169.5132,169.5699,169.5,169.54,48969.0,2017-11-15 11:55:00
18522,169.54,169.57,169.46,169.46,74850.0,2017-11-15 11:56:00
18523,169.4648,169.5,169.445,169.45,51616.0,2017-11-15 11:57:00
18524,169.45,169.5,169.45,169.4692,43696.0,2017-11-15 11:58:00
18525,169.5,169.56,169.475,169.54,38983.0,2017-11-15 11:59:00
18526,169.5511,169.57,169.45,169.45,44556.0,2017-11-15 12:00:00
18527,169.45,169.47,169.35,169.415,117971.0,2017-11-15 12:01:00
18528,169.4164,169.42,169.34,169.41,41251.0,2017-11-15 12:02:00
18529,169.405,169.42,169.25,169.2519,107788.0,2017-11-15 12:03:00
18530,169.27,169.3075,169.19,169.22,72454.0,2017-11-15 12:04:00
18531,169.23,169.2448,169.12,169.225,52057.0,2017-11-15 12:05:00
18532,169.23,169.29,169.19,169.27,39036.0,2017-11-15 12:06:00
18533,169.2601,169.3528,169.2601,169.3528,37138.0,2017-11-15 12:07:00
18534,169.3448,169.45,169.2749,169.37,43529.0,2017-11-15 12:08:00
18535,169.36,169.38,169.26,169.2956,38902.0,2017-11-15 12:09:00
18536,169.2925,169.36,169.25,169.3439,31547.0,2017-11-15 12:10:00
18537,169.35,169.42,169.3064,169.38,47414.0,2017-11-15 12:11:00
18538,169.4,169.42,169.34,169.42,39007.0,2017-11-15 12:12:00
18539,169.42,169.44,169.39,169.4349,31047.0,2017-11-15 12:13:00
18540,169.435,169.465,169.3774,169.4188,25410.0,2017-11-15 12:14:00
18541,169.42,169.46,169.39,169.405,18925.0,2017-11-15 12:15:00
18542,169.405,169.47,169.405,169.43,32162.0,2017-11-15 12:16:00
18543,169.4395,169.46,169.41,169.44,15037.0,2017-11-15 12:17:00
18544,169.44,169.46,169.4,169.44,26705.0,2017-11-15 12:18:00
18545,169.445,169.4601,169.416,169.4347,11245.0,2017-11-15 12:19:00
18546,169.43,169.47,169.4,169.41,38458.0,2017-11-15 12:20:00
18547,169.42,169.43099999999995,169.25,169.2862,70609.0,2017-11-15 12:21:00
18548,169.28,169.2857,169.19,169.25,32658.0,2017-11-15 12:22:00
18549,169.25,169.33,169.23,169.32,43806.0,2017-11-15 12:23:00
18550,169.3149,169.41,169.28099999999995,169.3869,30203.0,2017-11-15 12:24:00
18551,169.37,169.42,169.37,169.41,31960.0,2017-11-15 12:25:00
18552,169.4091,169.4202,169.39,169.4,20761.0,2017-11-15 12:26:00
18553,169.3999,169.4,169.31,169.33,27206.0,2017-11-15 12:27:00
18554,169.33,169.33,169.23,169.26,25512.0,2017-11-15 12:28:00
18555,169.26,169.26,169.18,169.2156,38560.0,2017-11-15 12:29:00
18556,169.2149,169.32,169.18,169.3095,29812.0,2017-11-15 12:30:00
18557,169.31,169.32,169.27,169.3038,15184.0,2017-11-15 12:31:00
18558,169.31,169.38,169.31,169.366,17242.0,2017-11-15 12:32:00
18559,169.37,169.38,169.335,169.351,18830.0,2017-11-15 12:33:00
18560,169.35,169.39,169.32,169.39,32178.0,2017-11-15 12:34:00
18561,169.395,169.49,169.395,169.48,26889.0,2017-11-15 12:35:00
18562,169.4751,169.53,169.47,169.485,33559.0,2017-11-15 12:36:00
18563,169.49,169.6,169.49,169.57,58859.0,2017-11-15 12:37:00
18564,169.5758,169.5824,169.53,169.56,26521.0,2017-11-15 12:38:00
18565,169.55,169.55,169.5,169.51,22970.0,2017-11-15 12:39:00
18566,169.52,169.63,169.52,169.61,35037.0,2017-11-15 12:40:00
18567,169.61,169.62,169.56,169.61,32991.0,2017-11-15 12:41:00
18568,169.605,169.67,169.6,169.64,30937.0,2017-11-15 12:42:00
18569,169.62,169.68,169.57,169.66,22844.0,2017-11-15 12:43:00
18570,169.68,169.68,169.545,169.55,37788.0,2017-11-15 12:44:00
18571,169.55,169.58,169.55,169.56,15109.0,2017-11-15 12:45:00
18572,169.5647,169.58,169.45,169.4672,36193.0,2017-11-15 12:46:00
18573,169.4608,169.47,169.34,169.37,49237.0,2017-11-15 12:47:00
18574,169.39,169.47,169.358,169.46,28595.0,2017-11-15 12:48:00
18575,169.46,169.52,169.46,169.5,36850.0,2017-11-15 12:49:00
18576,169.51,169.51,169.45,169.51,20225.0,2017-11-15 12:50:00
18577,169.5,169.54,169.48,169.54,14539.0,2017-11-15 12:51:00
18578,169.5401,169.6031,169.54,169.55,16839.0,2017-11-15 12:52:00
18579,169.55,169.55,169.48,169.52,23857.0,2017-11-15 12:53:00
18580,169.51,169.52,169.46,169.49,15119.0,2017-11-15 12:54:00
18581,169.5,169.5,169.39,169.43,23399.0,2017-11-15 12:55:00
18582,169.4244,169.505,169.42,169.505,17189.0,2017-11-15 12:56:00
18583,169.51,169.53,169.48,169.52,13512.0,2017-11-15 12:57:00
18584,169.5144,169.56,169.51,169.521,11661.0,2017-11-15 12:58:00
18585,169.53,169.61,169.53,169.605,26558.0,2017-11-15 12:59:00
18586,169.59,169.6169,169.57,169.59,20389.0,2017-11-15 13:00:00
18587,169.58,169.6,169.51,169.57,17779.0,2017-11-15 13:01:00
18588,169.58,169.6,169.51,169.5956,18490.0,2017-11-15 13:02:00
18589,169.59,169.61,169.56,169.58,16816.0,2017-11-15 13:03:00
18590,169.58,169.58,169.52,169.55,23552.0,2017-11-15 13:04:00
18591,169.54,169.57,169.52,169.56,19883.0,2017-11-15 13:05:00
18592,169.57,169.5947,169.53,169.53,15656.0,2017-11-15 13:06:00
18593,169.5249,169.54,169.4648,169.4711,17961.0,2017-11-15 13:07:00
18594,169.47,169.49,169.43,169.47,33479.0,2017-11-15 13:08:00
18595,169.47,169.48,169.38,169.38,51088.0,2017-11-15 13:09:00
18596,169.3759,169.38,169.3,169.3,41855.0,2017-11-15 13:10:00
18597,169.305,169.36,169.27,169.36,44372.0,2017-11-15 13:11:00
18598,169.35,169.39,169.34,169.37,17573.0,2017-11-15 13:12:00
18599,169.3668,169.37400000000005,169.265,169.31,33461.0,2017-11-15 13:13:00
18600,169.3,169.305,169.26,169.2807,20013.0,2017-11-15 13:14:00
18601,169.28,169.28,169.17,169.24,57645.0,2017-11-15 13:15:00
18602,169.22,169.2662,169.19,169.1983,45013.0,2017-11-15 13:16:00
18603,169.19,169.23,169.18,169.23,23272.0,2017-11-15 13:17:00
18604,169.23,169.2598,169.18900000000005,169.24,33401.0,2017-11-15 13:18:00
18605,169.24,169.27,169.22,169.24,23210.0,2017-11-15 13:19:00
18606,169.23,169.23,169.16,169.1999,21904.0,2017-11-15 13:20:00
18607,169.2,169.24,169.19,169.235,18546.0,2017-11-15 13:21:00
18608,169.238,169.238,169.14,169.2,21769.0,2017-11-15 13:22:00
18609,169.21,169.23,169.19,169.215,17067.0,2017-11-15 13:23:00
18610,169.22,169.2232,169.14,169.16,28351.0,2017-11-15 13:24:00
18611,169.16,169.22,169.16,169.21,10965.0,2017-11-15 13:25:00
18612,169.2,169.24,169.175,169.175,25984.0,2017-11-15 13:26:00
18613,169.17,169.2,169.14,169.19,38442.0,2017-11-15 13:27:00
18614,169.17,169.185,169.12,169.12,49663.0,2017-11-15 13:28:00
18615,169.125,169.125,169.08,169.1,48871.0,2017-11-15 13:29:00
18616,169.12,169.1555,169.08,169.13,26784.0,2017-11-15 13:30:00
18617,169.1378,169.14,169.08,169.13,53824.0,2017-11-15 13:31:00
18618,169.12,169.17,169.1,169.13,28454.0,2017-11-15 13:32:00
18619,169.1388,169.165,169.0901,169.115,26289.0,2017-11-15 13:33:00
18620,169.11,169.13,169.05,169.1,17480.0,2017-11-15 13:34:00
18621,169.09,169.12,169.05,169.12,25829.0,2017-11-15 13:35:00
18622,169.115,169.17,169.1,169.15,41698.0,2017-11-15 13:36:00
18623,169.1556,169.1599,169.05,169.09,61888.0,2017-11-15 13:37:00
18624,169.09,169.12,169.045,169.115,32688.0,2017-11-15 13:38:00
18625,169.115,169.12,169.07,169.08,25711.0,2017-11-15 13:39:00
18626,169.07,169.09400000000005,168.97,169.0,134793.0,2017-11-15 13:40:00
18627,169.01,169.0997,168.955,169.08,45249.0,2017-11-15 13:41:00
18628,169.08,169.14,169.08,169.132,18471.0,2017-11-15 13:42:00
18629,169.13,169.2375,169.13,169.2139,40801.0,2017-11-15 13:43:00
18630,169.22,169.28,169.1967,169.23,41824.0,2017-11-15 13:44:00
18631,169.25,169.33,169.24,169.26,36589.0,2017-11-15 13:45:00
18632,169.2638,169.28,169.2,169.2153,49570.0,2017-11-15 13:46:00
18633,169.215,169.23,169.17,169.22,24551.0,2017-11-15 13:47:00
18634,169.22,169.3,169.22,169.3,24768.0,2017-11-15 13:48:00
18635,169.295,169.35,169.29,169.34,26642.0,2017-11-15 13:49:00
18636,169.345,169.41,169.34,169.405,28601.0,2017-11-15 13:50:00
18637,169.41299999999995,169.42,169.34099999999995,169.39,18478.0,2017-11-15 13:51:00
18638,169.3844,169.4799,169.38,169.4744,31126.0,2017-11-15 13:52:00
18639,169.47,169.47,169.38,169.42,19431.0,2017-11-15 13:53:00
18640,169.43,169.46,169.38,169.42,23957.0,2017-11-15 13:54:00
18641,169.42,169.46,169.38,169.3801,23588.0,2017-11-15 13:55:00
18642,169.38,169.4,169.32,169.34,29945.0,2017-11-15 13:56:00
18643,169.35,169.3644,169.3,169.34,49530.0,2017-11-15 13:57:00
18644,169.34,169.3452,169.31,169.32,17407.0,2017-11-15 13:58:00
18645,169.31,169.3101,169.23,169.23,48149.0,2017-11-15 13:59:00
18646,169.23,169.25,169.12,169.19,54823.0,2017-11-15 14:00:00
18647,169.19,169.28,169.18,169.27,24516.0,2017-11-15 14:01:00
18648,169.27,169.33,169.21,169.22,21511.0,2017-11-15 14:02:00
18649,169.23,169.26,169.09,169.15,47649.0,2017-11-15 14:03:00
18650,169.145,169.23,169.145,169.21,13296.0,2017-11-15 14:04:00
18651,169.2253,169.25,169.18,169.24,19041.0,2017-11-15 14:05:00
18652,169.23,169.27,169.18,169.215,31712.0,2017-11-15 14:06:00
18653,169.22,169.27,169.195,169.25,20144.0,2017-11-15 14:07:00
18654,169.2634,169.2634,169.19400000000005,169.205,25975.0,2017-11-15 14:08:00
18655,169.21,169.21,169.14,169.175,58082.0,2017-11-15 14:09:00
18656,169.17,169.22,169.155,169.2,22293.0,2017-11-15 14:10:00
18657,169.18,169.22,169.1588,169.21,36859.0,2017-11-15 14:11:00
18658,169.2,169.21,169.08,169.1,23892.0,2017-11-15 14:12:00
18659,169.0935,169.12,169.03,169.05,63892.0,2017-11-15 14:13:00
18660,169.06,169.1,169.03,169.06,33915.0,2017-11-15 14:14:00
18661,169.06,169.0984,169.02,169.05,37730.0,2017-11-15 14:15:00
18662,169.041,169.0948,169.0,169.0299,45444.0,2017-11-15 14:16:00
18663,169.025,169.11,169.025,169.06,27390.0,2017-11-15 14:17:00
18664,169.0652,169.165,169.05,169.13,31471.0,2017-11-15 14:18:00
18665,169.12,169.12,169.01,169.06,33689.0,2017-11-15 14:19:00
18666,169.06,169.1,169.05,169.0752,19971.0,2017-11-15 14:20:00
18667,169.07,169.17,169.065,169.16,38665.0,2017-11-15 14:21:00
18668,169.16,169.23,169.125,169.21,44658.0,2017-11-15 14:22:00
18669,169.22,169.24,169.19,169.21,25067.0,2017-11-15 14:23:00
18670,169.22,169.26,169.21,169.22,31396.0,2017-11-15 14:24:00
18671,169.2157,169.25,169.15,169.1806,31719.0,2017-11-15 14:25:00
18672,169.18,169.22,169.12,169.22,22364.0,2017-11-15 14:26:00
18673,169.225,169.267,169.2,169.25,37584.0,2017-11-15 14:27:00
18674,169.2436,169.29,169.21,169.2864,25712.0,2017-11-15 14:28:00
18675,169.29,169.34,169.2782,169.3044,47352.0,2017-11-15 14:29:00
18676,169.31,169.34,169.27,169.3386,22467.0,2017-11-15 14:30:00
18677,169.33,169.33,169.29,169.29,16588.0,2017-11-15 14:31:00
18678,169.29,169.37,169.29,169.34,19194.0,2017-11-15 14:32:00
18679,169.34,169.36,169.32,169.3247,16178.0,2017-11-15 14:33:00
18680,169.33,169.3527,169.27,169.3527,26129.0,2017-11-15 14:34:00
18681,169.3547,169.38,169.315,169.315,24746.0,2017-11-15 14:35:00
18682,169.32,169.325,169.26,169.28,19332.0,2017-11-15 14:36:00
18683,169.28,169.34,169.24,169.33,20186.0,2017-11-15 14:37:00
18684,169.33,169.4,169.32,169.4,25181.0,2017-11-15 14:38:00
18685,169.4,169.415,169.36,169.38,54452.0,2017-11-15 14:39:00
18686,169.39,169.43,169.373,169.41,36490.0,2017-11-15 14:40:00
18687,169.42,169.46,169.38,169.4588,18712.0,2017-11-15 14:41:00
18688,169.4516,169.46,169.36,169.3801,25311.0,2017-11-15 14:42:00
18689,169.4,169.41,169.38,169.41,18656.0,2017-11-15 14:43:00
18690,169.4,169.42,169.36,169.3703,27344.0,2017-11-15 14:44:00
18691,169.37,169.4091,169.3601,169.38,17540.0,2017-11-15 14:45:00
18692,169.39,169.42,169.38099999999997,169.4,23481.0,2017-11-15 14:46:00
18693,169.4,169.46,169.39,169.451,24975.0,2017-11-15 14:47:00
